Member_ID,YEAR,TotalTxn,TotalQty,TotalSpend,MaxSaleDate,Mode_ProductCategory
M001110,2025,1,3,121.32,2025-03-10,Pastry
M001111,2024,10,20,1110.68,2024-12-10,Beverage
M001111,2025,18,54,5363.45,2025-03-28,Beverage
M001112,2022,3,9,758.46,2022-12-22,Coffee
M001112,2023,1,2,249.52,2023-12-08,Dessert
M001112,2024,4,8,824.33,2024-12-24,Dessert
M001112,2025,5,5,576.4,2025-03-27,Dessert
M001113,2024,4,4,482.51,2024-12-17,Coffee
M001113,2025,2,2,146.62,2025-03-14,Sandwich
M001114,2024,6,6,1521.11,2024-12-12,Merchandise
M001114,2025,7,7,1242.68,2025-03-04,Pastry
M001115,2025,9,9,2469.46,2025-03-16,Coffee
M001116,2023,8,16,795.62,2023-12-27,Pastry
M001116,2024,8,24,1337.99,2024-12-01,Merchandise
M001116,2025,8,8,1030.4,2025-03-21,Merchandise
M001117,2025,1,1,255.4,2025-03-09,Coffee
M001118,2022,11,33,2848.91,2022-12-01,Merchandise
M001118,2023,16,16,2755.2,2023-12-08,Merchandise
M001118,2024,19,19,1200.6,2024-12-02,Sandwich
M001118,2025,12,12,3533.31,2025-03-10,Sandwich
M001119,2025,4,8,853.99,2025-03-08,Merchandise
M001120,2021,2,6,232.76,2021-12-05,Sandwich
M001120,2022,1,1,258.13,2022-12-04,Merchandise
M001120,2023,5,15,1144.28,2023-12-10,Sandwich
M001120,2024,4,12,285.27,2024-12-09,Sandwich
M001120,2025,4,8,735.32,2025-03-05,Beverage
M001121,2022,20,60,2843.72,2022-12-18,Coffee
M001121,2023,19,57,4830.88,2023-12-22,Sandwich
M001121,2024,12,12,1000.7,2024-12-12,Dessert
M001121,2025,13,26,2311.32,2025-03-23,Pastry
M001122,2021,43,129,5732.54,2021-12-21,Pastry
M001122,2022,20,40,1140.09,2022-12-26,Beverage
M001122,2023,47,94,10763.84,2023-12-17,Coffee
M001122,2024,48,144,12255.35,2024-12-26,Pastry
M001122,2025,45,90,12510.77,2025-03-12,Pastry
M001123,2022,17,34,2926.79,2022-12-09,Sandwich
M001123,2023,14,42,2066.81,2023-12-26,Dessert
M001123,2024,14,28,1688.09,2024-12-02,Coffee
M001123,2025,16,48,2928.29,2025-03-17,Pastry
M001124,2024,18,36,1466.58,2024-12-24,Merchandise
M001124,2025,15,15,2613.15,2025-03-19,Pastry
M001125,2022,9,18,2482.23,2022-12-28,Sandwich
M001125,2023,8,8,1565.62,2023-12-05,Coffee
M001125,2025,7,14,1767.2,2025-03-12,Merchandise
M001126,2022,8,8,585.16,2022-12-14,Coffee
M001126,2023,9,9,768.0,2023-12-21,Merchandise
M001126,2024,5,10,954.58,2024-12-13,Pastry
M001126,2025,5,15,846.16,2025-03-07,Coffee
M001127,2024,1,1,82.92,2024-12-02,Merchandise
M001127,2025,5,10,558.16,2025-03-21,Dessert
M001128,2022,9,18,2582.4,2022-12-05,Beverage
M001128,2023,7,7,1549.94,2023-12-08,Beverage
M001128,2025,7,21,1074.74,2025-03-09,Sandwich
M001129,2023,7,21,1572.64,2023-12-12,Merchandise
M001129,2024,8,24,1414.15,2024-12-04,Pastry
M001129,2025,6,18,463.79,2025-03-23,Sandwich
M001130,2021,2,4,464.67,2021-12-17,Pastry
M001130,2022,2,6,239.93,2022-12-01,Pastry
M001130,2023,2,4,531.25,2023-12-05,Beverage
M001130,2024,4,8,1118.12,2024-12-09,Merchandise
M001131,2021,14,42,3930.55,2021-12-11,Merchandise
M001131,2022,11,11,2069.19,2022-12-08,Dessert
M001131,2023,10,20,516.37,2023-12-05,Merchandise
M001131,2024,12,36,2755.38,2024-12-06,Coffee
M001131,2025,20,40,4395.85,2025-03-11,Dessert
M001132,2021,9,27,2581.59,2021-12-15,Beverage
M001132,2022,7,7,710.99,2022-12-07,Sandwich
M001132,2023,6,6,1529.88,2023-12-15,Pastry
M001132,2024,6,18,960.7,2024-12-07,Dessert
M001132,2025,10,30,967.77,2025-03-27,Sandwich
M001133,2025,1,1,144.84,2025-03-16,Beverage
M001134,2025,1,2,98.43,2025-03-21,Merchandise
M001135,2022,10,30,1463.42,2022-12-19,Merchandise
M001135,2023,7,7,1880.53,2023-12-03,Sandwich
M001135,2024,8,8,622.8,2024-12-01,Sandwich
M001136,2022,1,3,163.29,2022-12-01,Merchandise
M001136,2023,3,3,507.23,2023-12-07,Pastry
M001136,2024,2,2,591.2,2024-12-20,Beverage
M001136,2025,3,3,706.56,2025-03-17,Sandwich
M001137,2025,12,36,2670.99,2025-03-22,Sandwich
M001138,2023,10,10,1813.71,2023-12-14,Dessert
M001138,2024,5,15,323.49,2024-12-05,Pastry
M001139,2021,6,6,1083.67,2021-12-28,Sandwich
M001139,2022,6,18,1793.95,2022-12-23,Sandwich
M001139,2023,5,5,543.22,2023-12-03,Sandwich
M001139,2024,9,27,2073.56,2024-12-12,Coffee
M001139,2025,8,24,459.11,2025-03-06,Pastry
M001140,2024,5,10,1329.66,2024-12-20,Sandwich
M001140,2025,8,16,423.57,2025-03-26,Merchandise
M001141,2023,13,13,803.01,2023-12-17,Merchandise
M001141,2024,17,51,2335.58,2024-12-23,Beverage
M001141,2025,20,60,2690.42,2025-03-01,Dessert
M001142,2022,5,10,669.07,2022-12-10,Dessert
M001142,2023,8,8,2202.51,2023-12-13,Beverage
M001142,2024,10,20,819.84,2024-12-06,Dessert
M001142,2025,7,7,1295.31,2025-03-04,Sandwich
M001143,2024,6,6,762.7,2024-12-08,Merchandise
M001143,2025,10,20,2783.26,2025-03-22,Merchandise
M001144,2021,8,8,612.09,2021-12-13,Sandwich
M001144,2022,7,21,1872.18,2022-12-28,Dessert
M001144,2023,5,10,1230.14,2023-12-23,Beverage
M001144,2024,5,10,944.89,2024-12-22,Dessert
M001144,2025,10,20,1909.1,2025-03-24,Merchandise
M001145,2021,3,9,386.0,2021-12-09,Dessert
M001145,2024,4,12,351.24,2024-12-14,Sandwich
M001145,2025,5,10,1031.02,2025-03-21,Dessert
M001146,2022,19,38,1978.98,2022-12-16,Coffee
M001146,2023,19,19,5124.37,2023-12-04,Beverage
M001146,2024,15,45,3262.48,2024-12-17,Pastry
M001146,2025,14,14,4152.98,2025-03-15,Dessert
M001147,2025,17,51,3354.02,2025-03-13,Sandwich
M001148,2021,9,18,1289.86,2021-12-26,Dessert
M001148,2022,8,24,2205.53,2022-12-05,Coffee
M001148,2023,6,18,1753.54,2023-12-24,Pastry
M001148,2024,6,12,1464.47,2024-12-04,Pastry
M001148,2025,8,8,2378.01,2025-03-05,Pastry
M001149,2024,20,60,5312.61,2024-12-12,Dessert
M001150,2024,12,24,2926.78,2024-12-13,Coffee
M001151,2021,10,20,2792.18,2021-12-26,Dessert
M001151,2022,20,60,1230.89,2022-12-07,Coffee
M001151,2023,14,14,3574.04,2023-12-08,Merchandise
M001151,2024,20,20,1625.05,2024-12-17,Sandwich
M001151,2025,18,36,3674.4,2025-03-22,Dessert
M001152,2023,17,51,4261.48,2023-12-27,Coffee
M001152,2024,10,20,609.94,2024-12-16,Sandwich
M001152,2025,11,22,2714.74,2025-03-08,Beverage
M001153,2021,7,21,1384.69,2021-12-24,Merchandise
M001153,2022,7,14,694.71,2022-12-18,Beverage
M001153,2024,8,8,1407.47,2024-12-23,Beverage
M001153,2025,5,10,1365.04,2025-03-23,Beverage
M001154,2021,5,15,656.29,2021-12-12,Dessert
M001154,2022,5,15,436.55,2022-12-25,Dessert
M001154,2023,7,7,829.59,2023-12-16,Dessert
M001154,2024,6,18,395.28,2024-12-04,Merchandise
M001154,2025,9,27,1507.78,2025-03-14,Pastry
M001155,2025,10,30,930.06,2025-03-21,Pastry
M001156,2023,13,39,3475.94,2023-12-27,Dessert
M001156,2024,12,12,1542.13,2024-12-26,Coffee
M001157,2023,2,6,448.02,2023-12-10,Merchandise
M001157,2024,5,10,1403.74,2024-12-12,Beverage
M001157,2025,4,4,563.38,2025-03-27,Merchandise
M001158,2022,17,51,3806.85,2022-12-13,Coffee
M001158,2023,16,48,3156.39,2023-12-08,Dessert
M001158,2024,20,60,2550.58,2024-12-15,Merchandise
M001158,2025,20,40,4759.18,2025-03-13,Sandwich
M001159,2021,16,32,2403.48,2021-12-09,Beverage
M001159,2022,10,30,1381.97,2022-12-01,Dessert
M001159,2023,15,45,1273.79,2023-12-14,Sandwich
M001159,2024,15,15,1014.79,2024-12-12,Coffee
M001159,2025,19,57,3417.19,2025-03-17,Pastry
M001160,2025,5,10,1495.09,2025-03-15,Sandwich
M001161,2022,14,14,1283.14,2022-12-14,Coffee
M001161,2023,18,36,4015.54,2023-12-14,Dessert
M001161,2024,18,36,4426.36,2024-12-08,Merchandise
M001161,2025,20,40,1173.51,2025-03-13,Beverage
M001162,2025,4,8,402.17,2025-03-02,Pastry
M001163,2022,5,10,558.96,2022-12-07,Coffee
M001163,2023,6,18,1531.14,2023-12-08,Pastry
M001163,2024,5,5,1402.23,2024-12-26,Dessert
M001163,2025,5,10,692.05,2025-03-17,Dessert
M001164,2024,18,36,2339.02,2024-12-05,Merchandise
M001164,2025,12,36,1778.09,2025-03-11,Coffee
M001165,2024,4,12,657.46,2024-12-09,Sandwich
M001165,2025,5,5,646.73,2025-03-15,Dessert
M001166,2022,13,39,2280.43,2022-12-23,Coffee
M001166,2023,15,30,4383.3,2023-12-14,Dessert
M001166,2024,13,39,3857.78,2024-12-26,Dessert
M001166,2025,19,38,4325.31,2025-03-24,Dessert
M001167,2023,14,14,2323.91,2023-12-18,Pastry
M001167,2024,20,40,5519.79,2024-12-23,Coffee
M001167,2025,19,19,4630.84,2025-03-24,Beverage
M001168,2023,8,24,1013.04,2023-12-16,Beverage
M001168,2024,6,18,593.89,2024-12-26,Merchandise
M001168,2025,7,7,1105.32,2025-03-28,Sandwich
M001169,2025,4,12,657.57,2025-03-14,Beverage
M001170,2022,5,5,363.07,2022-12-01,Pastry
M001170,2023,4,4,806.72,2023-12-02,Merchandise
M001170,2024,5,10,1320.08,2024-12-24,Merchandise
M001170,2025,1,1,185.01,2025-03-22,Beverage
M001171,2023,6,6,1463.77,2023-12-26,Sandwich
M001171,2024,9,9,1876.3,2024-12-12,Merchandise
M001171,2025,6,12,1523.26,2025-03-24,Sandwich
M001172,2023,25,25,1472.82,2023-12-13,Sandwich
M001172,2024,26,78,6447.94,2024-12-20,Pastry
M001172,2025,31,31,5594.91,2025-03-10,Pastry
M001173,2025,8,8,1046.07,2025-03-22,Dessert
M001174,2021,3,3,326.26,2021-12-21,Beverage
M001174,2022,5,15,1297.73,2022-12-03,Merchandise
M001174,2023,2,2,170.57,2023-12-10,Dessert
M001174,2024,3,3,515.89,2024-12-12,Coffee
M001174,2025,5,5,1171.88,2025-03-08,Pastry
M001175,2025,9,27,2565.59,2025-03-19,Dessert
M001176,2023,5,5,581.25,2023-12-01,Sandwich
M001176,2024,6,6,336.07,2024-12-20,Coffee
M001176,2025,5,15,946.58,2025-03-08,Merchandise
M001177,2023,13,13,3108.6,2023-12-16,Beverage
M001177,2024,13,26,2067.54,2024-12-11,Sandwich
M001177,2025,11,22,900.0,2025-03-12,Beverage
M001178,2021,3,6,382.49,2021-12-04,Sandwich
M001178,2022,1,1,277.28,2022-12-14,Beverage
M001178,2024,2,6,472.49,2024-12-05,Dessert
M001178,2025,4,12,251.0,2025-03-05,Coffee
M001179,2022,20,20,2038.47,2022-12-09,Pastry
M001179,2023,19,19,3024.15,2023-12-16,Dessert
M001179,2024,18,54,3798.15,2024-12-11,Dessert
M001180,2023,6,6,1357.28,2023-12-27,Dessert
M001180,2024,9,9,947.36,2024-12-04,Merchandise
M001180,2025,6,12,819.96,2025-03-08,Dessert
M001181,2025,31,62,5130.19,2025-03-03,Sandwich
M001182,2024,5,15,361.97,2024-12-22,Pastry
M001182,2025,5,15,739.5,2025-03-21,Merchandise
M001183,2025,9,9,553.18,2025-03-23,Sandwich
M001184,2022,26,52,2932.71,2022-12-07,Beverage
M001184,2023,28,28,7165.99,2023-12-24,Dessert
M001184,2024,33,99,2416.46,2024-12-05,Pastry
M001184,2025,49,147,2541.33,2025-03-02,Beverage
M001185,2024,2,4,298.99,2024-12-17,Pastry
M001185,2025,4,12,246.96,2025-03-21,Dessert
M001186,2021,49,98,13741.32,2021-12-11,Merchandise
M001186,2022,21,63,5859.01,2022-12-07,Dessert
M001186,2023,26,26,1392.72,2023-12-19,Coffee
M001186,2024,41,82,4219.99,2024-12-05,Sandwich
M001186,2025,47,94,9933.32,2025-03-16,Beverage
M001187,2023,7,14,996.93,2023-12-14,Coffee
M001187,2024,9,27,1145.4,2024-12-15,Merchandise
M001188,2022,2,2,191.91,2022-12-10,Beverage
M001188,2023,4,12,485.05,2023-12-27,Coffee
M001188,2024,4,12,400.7,2024-12-04,Beverage
M001188,2025,2,4,586.43,2025-03-25,Coffee
M001189,2025,9,18,693.51,2025-03-24,Beverage
M001190,2025,20,40,2794.88,2025-03-27,Dessert
M001191,2023,5,10,659.01,2023-12-14,Coffee
M001191,2025,2,6,209.46,2025-03-24,Sandwich
M001192,2021,9,18,2107.72,2021-12-17,Sandwich
M001192,2022,5,5,954.94,2022-12-06,Pastry
M001192,2023,10,20,1346.28,2023-12-16,Dessert
M001192,2024,10,10,1632.9,2024-12-05,Pastry
M001192,2025,8,8,946.03,2025-03-10,Pastry
M001193,2024,7,7,450.48,2024-12-20,Beverage
M001193,2025,8,8,757.88,2025-03-18,Pastry
M001194,2021,9,9,1263.83,2021-12-25,Pastry
M001194,2022,10,10,2015.28,2022-12-06,Dessert
M001194,2023,5,5,1145.37,2023-12-22,Merchandise
M001194,2024,7,21,1039.72,2024-12-05,Dessert
M001194,2025,8,16,1753.74,2025-03-22,Dessert
M001195,2024,2,6,127.22,2024-12-18,Beverage
M001195,2025,2,6,599.36,2025-03-10,Beverage
M001196,2023,20,60,1120.24,2023-12-15,Dessert
M001196,2024,14,28,2208.3,2024-12-13,Beverage
M001196,2025,18,18,2841.43,2025-03-22,Coffee
M001197,2024,38,114,4838.32,2024-12-17,Beverage
M001197,2025,48,144,11320.84,2025-03-24,Coffee
M001198,2021,30,90,2855.76,2021-12-26,Merchandise
M001198,2022,38,76,9431.19,2022-12-13,Beverage
M001198,2023,47,47,4825.9,2023-12-25,Pastry
M001198,2024,43,43,7394.3,2024-12-21,Sandwich
M001198,2025,48,96,13461.74,2025-03-27,Merchandise
M001199,2022,12,24,3482.83,2022-12-24,Merchandise
M001199,2023,12,12,2942.87,2023-12-22,Pastry
M001199,2024,14,28,2156.66,2024-12-04,Coffee
M001199,2025,14,42,3251.04,2025-03-13,Coffee
M001200,2024,4,12,595.86,2024-12-17,Dessert
M001200,2025,5,15,902.22,2025-03-16,Dessert
M001201,2023,14,28,2814.25,2023-12-09,Coffee
M001201,2024,20,60,4379.18,2024-12-20,Sandwich
M001202,2022,3,6,750.0,2022-12-08,Merchandise
M001202,2023,1,3,293.75,2023-12-08,Merchandise
M001202,2024,1,3,111.89,2024-12-01,Coffee
M001202,2025,2,4,334.46,2025-03-19,Coffee
M001203,2025,2,4,582.78,2025-03-20,Pastry
M001204,2025,9,27,2265.87,2025-03-03,Merchandise
M001205,2024,6,6,415.17,2024-12-07,Coffee
M001205,2025,7,7,404.39,2025-03-21,Pastry
M001206,2023,11,22,967.73,2023-12-03,Pastry
M001206,2024,16,48,3839.44,2024-12-07,Merchandise
M001207,2025,6,6,551.94,2025-03-02,Pastry
M001208,2024,9,27,2509.06,2024-12-16,Pastry
M001208,2025,9,18,1809.89,2025-03-28,Pastry
M001209,2024,4,8,835.6,2024-12-13,Dessert
M001209,2025,1,1,224.79,2025-03-23,Coffee
M001210,2021,40,120,2791.82,2021-12-15,Beverage
M001210,2022,46,46,11739.53,2022-12-06,Sandwich
M001210,2023,36,36,4114.61,2023-12-07,Dessert
M001210,2024,35,35,5011.28,2024-12-03,Sandwich
M001210,2025,35,70,5559.43,2025-03-04,Coffee
M001211,2025,10,10,2744.77,2025-03-23,Dessert
M001212,2025,6,12,510.95,2025-03-06,Coffee
M001213,2022,1,1,205.81,2022-12-22,Merchandise
M001213,2023,1,3,283.27,2023-12-07,Sandwich
M001213,2024,5,15,392.54,2024-12-27,Pastry
M001214,2023,10,20,2652.8,2023-12-28,Merchandise
M001214,2024,14,42,966.28,2024-12-08,Pastry
M001214,2025,15,15,3417.75,2025-03-13,Pastry
M001215,2025,10,10,2710.14,2025-03-03,Pastry
M001216,2023,4,8,764.0,2023-12-24,Sandwich
M001216,2024,2,2,545.27,2024-12-16,Merchandise
M001217,2023,4,12,310.82,2023-12-26,Beverage
M001217,2024,4,12,737.02,2024-12-24,Pastry
M001217,2025,1,1,129.96,2025-03-11,Pastry
M001218,2022,7,7,1106.54,2022-12-08,Coffee
M001218,2023,5,15,966.72,2023-12-03,Beverage
M001218,2024,7,7,1471.25,2024-12-01,Sandwich
M001218,2025,5,10,1239.93,2025-03-03,Dessert
M001219,2022,5,5,1080.93,2022-12-01,Beverage
M001219,2023,7,7,1273.33,2023-12-17,Sandwich
M001219,2024,7,14,1975.9,2024-12-15,Coffee
M001219,2025,8,24,901.01,2025-03-15,Dessert
M001220,2023,1,3,213.76,2023-12-08,Coffee
M001220,2024,4,8,859.88,2024-12-27,Coffee
M001220,2025,5,5,652.41,2025-03-23,Coffee
M001221,2021,48,48,7702.39,2021-12-15,Merchandise
M001221,2022,34,34,9603.7,2022-12-05,Dessert
M001221,2023,20,20,5233.75,2023-12-18,Pastry
M001221,2025,46,46,5239.62,2025-03-14,Pastry
M001222,2021,5,5,341.24,2021-12-20,Dessert
M001222,2022,3,3,450.92,2022-12-03,Coffee
M001222,2023,3,6,751.48,2023-12-24,Coffee
M001222,2024,4,8,740.77,2024-12-26,Beverage
M001222,2025,5,15,756.92,2025-03-07,Merchandise
M001223,2024,6,12,1544.19,2024-12-15,Merchandise
M001223,2025,5,10,1043.4,2025-03-18,Merchandise
M001224,2023,27,81,7982.98,2023-12-17,Coffee
M001224,2024,49,49,3672.53,2024-12-25,Sandwich
M001224,2025,30,90,4551.56,2025-03-26,Merchandise
M001225,2022,8,16,2204.24,2022-12-19,Sandwich
M001225,2023,9,18,2110.04,2023-12-04,Beverage
M001225,2024,5,10,777.71,2024-12-11,Coffee
M001225,2025,8,16,1916.76,2025-03-02,Pastry
M001226,2024,10,10,1887.8,2024-12-09,Merchandise
M001226,2025,6,12,978.17,2025-03-28,Pastry
M001227,2021,10,10,1306.49,2021-12-07,Merchandise
M001227,2022,9,18,1881.25,2022-12-21,Merchandise
M001227,2023,7,21,1337.05,2023-12-16,Pastry
M001227,2024,9,18,842.97,2024-12-15,Pastry
M001227,2025,6,6,1242.93,2025-03-11,Merchandise
M001228,2021,1,1,225.01,2021-12-09,Coffee
M001228,2022,5,5,969.16,2022-12-13,Merchandise
M001228,2023,5,15,635.42,2023-12-13,Sandwich
M001228,2024,3,3,658.0,2024-12-08,Dessert
M001228,2025,3,9,719.1,2025-03-26,Merchandise
M001229,2021,42,42,8429.51,2021-12-18,Merchandise
M001229,2022,41,82,6203.93,2022-12-26,Pastry
M001229,2023,30,30,7728.27,2023-12-28,Sandwich
M001229,2024,50,100,10384.61,2024-12-02,Coffee
M001229,2025,26,26,3056.1,2025-03-02,Coffee
M001230,2023,6,6,861.6,2023-12-23,Pastry
M001230,2024,10,20,942.63,2024-12-28,Beverage
M001230,2025,6,18,1134.91,2025-03-06,Pastry
M001231,2023,17,17,2054.08,2023-12-09,Sandwich
M001231,2024,11,33,3046.34,2024-12-21,Sandwich
M001231,2025,14,14,994.18,2025-03-04,Beverage
M001232,2025,5,10,616.28,2025-03-19,Sandwich
M001233,2023,3,3,723.98,2023-12-03,Merchandise
M001233,2024,3,3,792.22,2024-12-25,Sandwich
M001233,2025,5,5,1374.04,2025-03-03,Pastry
M001234,2024,1,2,118.28,2024-12-16,Merchandise
M001234,2025,3,9,440.55,2025-03-06,Dessert
M001235,2023,9,18,840.44,2023-12-15,Merchandise
M001235,2024,6,18,1661.12,2024-12-20,Dessert
M001235,2025,7,21,1347.36,2025-03-04,Sandwich
M001236,2022,5,5,830.9,2022-12-26,Coffee
M001236,2023,10,10,2492.34,2023-12-08,Sandwich
M001236,2024,9,9,2514.15,2024-12-08,Coffee
M001236,2025,8,24,743.03,2025-03-11,Merchandise
M001237,2024,11,11,2541.6,2024-12-03,Pastry
M001237,2025,14,14,3299.75,2025-03-18,Merchandise
M001238,2025,8,8,1017.08,2025-03-24,Coffee
M001239,2022,40,40,11209.16,2022-12-21,Beverage
M001239,2024,32,32,7403.15,2024-12-13,Dessert
M001239,2025,27,81,4359.65,2025-03-10,Dessert
M001240,2023,2,2,359.44,2023-12-16,Dessert
M001240,2024,1,2,134.54,2024-12-14,Coffee
M001240,2025,3,6,212.64,2025-03-19,Coffee
M001241,2022,12,24,606.68,2022-12-24,Pastry
M001241,2023,14,14,1355.36,2023-12-16,Pastry
M001241,2024,19,57,2924.21,2024-12-28,Dessert
M001241,2025,20,20,1564.1,2025-03-06,Coffee
M001242,2023,11,22,2605.72,2023-12-20,Dessert
M001242,2024,15,15,3939.25,2024-12-20,Beverage
M001242,2025,19,57,4818.47,2025-03-25,Beverage
M001243,2024,14,14,813.47,2024-12-02,Merchandise
M001243,2025,14,14,1600.86,2025-03-01,Merchandise
M001244,2025,17,17,1898.44,2025-03-28,Dessert
M001245,2023,11,33,3244.33,2023-12-19,Sandwich
M001245,2024,15,45,2996.15,2024-12-28,Dessert
M001245,2025,15,45,2514.52,2025-03-14,Pastry
M001246,2022,8,24,1929.77,2022-12-17,Pastry
M001246,2023,5,10,642.99,2023-12-16,Dessert
M001246,2024,9,27,1652.94,2024-12-27,Pastry
M001246,2025,8,8,1338.09,2025-03-24,Merchandise
M001247,2023,3,9,313.81,2023-12-09,Merchandise
M001247,2024,1,2,51.11,2024-12-09,Pastry
M001247,2025,2,4,586.54,2025-03-14,Merchandise
M001248,2024,3,9,624.51,2024-12-20,Merchandise
M001248,2025,4,12,215.08,2025-03-20,Beverage
M001249,2025,29,87,4843.02,2025-03-13,Coffee
M001250,2024,7,7,1745.1,2024-12-03,Coffee
M001251,2023,20,20,2898.45,2023-12-27,Merchandise
M001251,2024,11,33,614.18,2024-12-26,Pastry
M001251,2025,15,45,1850.23,2025-03-17,Sandwich
M001252,2025,9,27,976.8,2025-03-13,Sandwich
M001253,2023,2,4,420.45,2023-12-16,Beverage
M001253,2024,5,10,297.58,2024-12-15,Merchandise
M001253,2025,3,6,494.06,2025-03-08,Beverage
M001254,2022,3,9,759.31,2022-12-26,Merchandise
M001254,2023,2,4,138.02,2023-12-06,Sandwich
M001254,2024,5,10,774.14,2024-12-26,Dessert
M001254,2025,1,1,214.92,2025-03-26,Sandwich
M001255,2021,6,12,1183.48,2021-12-21,Pastry
M001255,2022,9,27,2161.77,2022-12-14,Sandwich
M001255,2023,6,18,896.11,2023-12-09,Merchandise
M001255,2024,9,27,568.65,2024-12-02,Pastry
M001255,2025,7,14,416.58,2025-03-01,Coffee
M001256,2024,5,10,962.94,2024-12-03,Pastry
M001256,2025,8,24,1879.59,2025-03-16,Sandwich
M001257,2023,5,10,336.49,2023-12-07,Merchandise
M001257,2024,4,8,905.43,2024-12-11,Pastry
M001257,2025,4,4,512.29,2025-03-24,Beverage
M001258,2023,5,10,324.44,2023-12-12,Pastry
M001258,2025,8,8,537.9,2025-03-20,Beverage
M001259,2025,2,4,171.96,2025-03-06,Merchandise
M001260,2023,7,21,1912.93,2023-12-07,Merchandise
M001260,2024,9,9,1095.42,2024-12-23,Dessert
M001260,2025,8,8,2384.77,2025-03-07,Merchandise
M001261,2023,2,2,352.3,2023-12-12,Sandwich
M001261,2024,5,15,626.7,2024-12-14,Merchandise
M001261,2025,4,4,864.97,2025-03-22,Coffee
M001262,2025,13,13,1373.18,2025-03-18,Dessert
M001263,2025,5,5,975.44,2025-03-14,Beverage
M001264,2023,10,20,1746.68,2023-12-15,Beverage
M001264,2024,8,16,1930.49,2024-12-15,Beverage
M001264,2025,7,14,928.94,2025-03-02,Pastry
M001265,2024,5,5,1016.73,2024-12-26,Merchandise
M001265,2025,3,9,691.44,2025-03-04,Coffee
M001266,2023,5,5,967.75,2023-12-12,Pastry
M001266,2024,1,3,204.57,2024-12-25,Pastry
M001266,2025,2,2,426.4,2025-03-03,Pastry
M001267,2025,10,10,1278.32,2025-03-21,Dessert
M001268,2024,10,10,1661.28,2024-12-05,Beverage
M001268,2025,8,8,2000.56,2025-03-14,Coffee
M001269,2022,7,21,535.72,2022-12-21,Coffee
M001269,2023,7,14,1776.19,2023-12-16,Beverage
M001269,2024,8,16,1524.97,2024-12-08,Merchandise
M001269,2025,10,10,1632.91,2025-03-27,Dessert
M001270,2021,1,1,195.78,2021-12-02,Beverage
M001270,2022,4,4,544.88,2022-12-22,Coffee
M001270,2023,3,9,615.0,2023-12-15,Beverage
M001270,2024,2,4,373.1,2024-12-18,Sandwich
M001270,2025,5,15,1367.51,2025-03-19,Merchandise
M001271,2023,10,30,2884.29,2023-12-10,Dessert
M001271,2024,5,10,1098.37,2024-12-11,Dessert
M001271,2025,10,30,2250.98,2025-03-09,Sandwich
M001272,2024,16,48,4799.09,2024-12-10,Beverage
M001272,2025,15,15,1643.46,2025-03-19,Coffee
M001273,2025,15,15,1886.85,2025-03-05,Merchandise
M001274,2025,4,12,565.48,2025-03-09,Beverage
M001275,2022,5,15,984.9,2022-12-25,Beverage
M001275,2023,7,7,568.64,2023-12-22,Sandwich
M001275,2024,5,15,1416.65,2024-12-22,Pastry
M001275,2025,6,18,1729.58,2025-03-02,Merchandise
M001276,2021,5,15,284.82,2021-12-26,Merchandise
M001276,2022,1,2,170.89,2022-12-23,Coffee
M001276,2023,4,4,469.85,2023-12-28,Beverage
M001276,2025,2,6,249.04,2025-03-24,Beverage
M001277,2025,2,6,472.88,2025-03-13,Sandwich
M001278,2024,30,30,5158.47,2024-12-10,Merchandise
M001278,2025,36,108,10094.3,2025-03-28,Pastry
M001279,2024,5,10,862.36,2024-12-17,Sandwich
M001279,2025,3,9,189.17,2025-03-13,Dessert
M001280,2024,5,10,698.22,2024-12-15,Coffee
M001280,2025,7,14,1535.35,2025-03-03,Beverage
M001281,2022,9,18,2655.8,2022-12-19,Pastry
M001281,2023,10,10,1470.02,2023-12-14,Merchandise
M001281,2025,5,15,766.65,2025-03-28,Coffee
M001282,2022,19,38,2922.8,2022-12-07,Pastry
M001282,2023,15,15,2665.35,2023-12-12,Beverage
M001282,2024,11,33,903.81,2024-12-05,Merchandise
M001282,2025,19,38,4966.91,2025-03-10,Dessert
M001283,2021,10,20,1949.33,2021-12-18,Sandwich
M001283,2022,9,27,1861.81,2022-12-14,Merchandise
M001283,2023,9,18,2541.86,2023-12-02,Sandwich
M001283,2025,6,12,1156.06,2025-03-27,Pastry
M001284,2025,3,9,698.83,2025-03-14,Sandwich
M001285,2023,5,5,417.68,2023-12-10,Beverage
M001285,2024,10,10,776.49,2024-12-13,Pastry
M001285,2025,9,9,1734.0,2025-03-17,Beverage
M001286,2023,10,30,542.45,2023-12-17,Sandwich
M001286,2024,6,12,306.65,2024-12-26,Pastry
M001286,2025,5,10,485.7,2025-03-14,Beverage
M001287,2025,3,6,491.08,2025-03-13,Dessert
M001288,2021,6,18,1081.26,2021-12-26,Coffee
M001289,2024,2,4,483.49,2024-12-06,Merchandise
M001289,2025,4,4,948.15,2025-03-11,Pastry
M001290,2021,2,4,519.53,2021-12-03,Coffee
M001290,2022,2,2,582.67,2022-12-27,Dessert
M001290,2024,5,10,881.97,2024-12-14,Pastry
